index,車両本体価格(万円),走行距離(km),車歴,修復歴,保証,ハイブリッド,車検,色,都道府県,店舗
4080,282.2,35000,4,0,1,1,1,真珠Ｍ,埼玉県,トヨタカローラ新埼玉 嵐山マイカーセンター
4081,169,44000,9,0,1,1,1,黒Ｍ,大阪府,Ａｕｔｏ　ｄｕａｌ　／　オートデュアル
4082,328.4,22000,3,0,1,1,1,深灰,福島県,トヨタカローラ福島 福島店
4083,299.3,30000,3,0,1,1,1,真珠Ｍ,茨城県,茨城トヨタ自動車株式会社 つくばみどりの店
4084,189.7,28000,7,0,0,0,1,真珠白,千葉県,カーセブン西船橋店
4085,206.9,57000,6,0,1,1,1,薄茶II,大分県,ＲＯＣＫＢＯＤＥ　ＢＡＳＥ（本店）
4086,299.9,18000,3,0,1,1,1,緑,新潟県,フォーラムムラタ
4087,269,18000,3,0,1,0,1,黒,石川県,（株）城北マイカー
4088,312.8,15000,3,0,1,1,1,黒,奈良県,ホンダネットキンキグループ シマダオート中和幹線橿原店／（株）ホンダネットキンキ
4089,298.8,19000,3,0,1,1,1,緑,広島県,トヨタカローラ広島 シャント矢野
4090,312.9,16000,4,0,1,1,1,白真珠,東京都,ＣＡＲＳ立川店（カーズ立川店）
4091,169.8,17000,9,0,1,1,1,銀Ｍ,茨城県,（株）ナオイオート つくば吉瀬店
4092,189.9,41000,7,0,1,0,1,真珠,宮城県,アベカツ　石巻店
4093,149,94000,8,0,1,1,1,茶黒II,茨城県,Ｒ’ｚオートマックス
4094,97.8,69000,11,0,1,0,1,白真珠,埼玉県,サライ自動車 ４０７店　ＪＵ適正販売店
4095,335.8,10,0,0,1,1,1,薄灰青,福岡県,ＴＡＸ大牟田　オートサルーン羽山　マツダオートザム大牟田
4096,302.8,24000,3,0,1,1,1,緑,奈良県,ホンダネットキンキグループ シマダオート中和幹線橿原店／（株）ホンダネットキンキ
4097,343.9,6,1,0,1,1,1,真珠,奈良県,ホンダネットキンキグループ シマダオート橿原店／（株）ホンダネットキンキ
4098,258.4,16000,4,0,1,0,1,真珠Ｍ,埼玉県,トヨタカローラ新埼玉 嵐山マイカーセンター
4099,158.9,88000,5,0,1,0,1,白真珠,大阪府,Ｋ－ＴＡＫＥ　ケーテイク　寝屋川　ミニバン専門店
4100,187,62000,7,0,0,1,1,黒,奈良県,８７８７（ハナハナ）
4101,339.1,10,0,0,1,1,1,真珠Ｍ,福岡県,ＴＡＸ大牟田　オートサルーン羽山　マツダオートザム大牟田
4102,205.6,19000,5,0,1,0,1,黒Ｍ,千葉県,ネッツトヨタ千葉 ユーコム柏若柴店
4103,235,9000,1,1,1,0,1,真珠Ｍ,埼玉県,ＮｅｔＯｎｅ 越谷店　高年式コンパクト専門店　ＪＵ適正販売店
4104,199.5,66000,7,0,1,1,1,真珠白,広島県,ピットイン鯉城商事 カージャンボ広島　五日市店
4105,198,50000,6,0,1,0,1,白真珠,宮崎県,ＮＡＫＡＫＯＪＩ 都城店
4106,299.8,14000,4,0,1,1,1,白真珠,茨城県,（株）ナオイオート 戸頭店
4107,135.8,74000,10,0,1,1,1,白真珠,大阪府,ＬＵＰＵＳ　Ａｕｔｏ　ルプスオート
4108,298.9,39000,3,0,1,1,1,真珠,広島県,キュートハイブリッド
4109,184.7,63000,7,0,1,0,1,黒Ｍ,愛知県,（株）山勝
4110,159.8,44000,9,0,1,0,0,黒Ｍ,茨城県,（株）ナオイオート ６号取手店
4111,170.2,40000,10,0,1,1,1,真珠Ｍ,広島県,トヨタカローラ広島 シャント福山
4112,148.9,51000,10,0,1,1,1,白真珠,神奈川県,ニコニコステーション小田原東インター
4113,184,57000,8,0,1,1,1,真珠,大阪府,Ａｕｔｏ　ｄｕａｌ　／　オートデュアル
4114,212.5,26000,8,0,1,1,1,白真珠,福岡県,（株）くるま村
4115,125.3,77000,9,0,1,0,1,白真珠,愛知県,マイカーバンク　ラビット岡崎南店
4116,365,5,1,0,1,1,1,薄緑,滋賀県,シーボーイ びわ湖大橋店
4117,123,40000,11,1,1,0,1,白真珠,鹿児島県,ホンダカーズ鹿児島 札元バイパス店
4118,298.5,35000,4,0,1,1,1,黒,埼玉県,ナカジマ 越谷店　ＪＵ適正販売店
4119,289.7,48000,4,0,0,1,1,薄緑,愛知県,光南工業
4120,307,8000,4,0,1,1,1,黒,山口県,ＣｏＣｏＣａｒｓ
4121,105,15000,11,0,1,0,1,赤,茨城県,伊東自動車
4122,332.8,11000,2,0,1,1,1,薄緑,千葉県,クルーオート
4123,129.3,75000,11,0,1,0,1,黒Ｍ,広島県,ピットイン鯉城商事 カージャンボ広島　五日市店
4124,159.5,65000,11,0,1,0,1,白真珠,北海道,ゲット・アップ
4125,107.4,130000,10,0,1,1,1,真珠Ｍ,茨城県,茨城トヨタ自動車株式会社 牛久店
4126,107.5,76000,10,1,1,0,1,銀,広島県,ピットイン鯉城商事 矢野店
4127,307.5,29000,4,0,1,1,1,白真珠,茨城県,茨城トヨタ自動車 つくば学園の森店
4128,138,66000,10,0,1,0,1,真珠,埼玉県,ＵＮＩＣＯＲＮ　ＭＯＴＯＲＳ【ユニコーンモータース】
4129,307.5,26000,4,0,1,1,1,真珠Ｍ,茨城県,茨城トヨタ自動車 つくば学園の森店
4130,189.9,42000,7,0,0,0,0,赤黒II,山口県,カージャンボ山口
4131,170.7,47000,9,0,1,0,1,真珠,奈良県,ホンダネットキンキグループ シマダオート奈良店／（株）ホンダネットキンキ
4132,179.3,30000,11,0,1,1,1,真珠白,山口県,カージャンボ山口
4133,349.9,8000,2,0,0,1,1,真珠Ｍ,山口県,カージャンボ山口
4134,292.9,46000,3,0,1,1,1,黒,広島県,キュートハイブリッド
4135,212.2,40000,6,0,1,0,1,赤,埼玉県,ナカジマ 越谷店　ＪＵ適正販売店
4136,207.8,41000,6,0,1,0,1,黒,新潟県,オートパーク 本社
4137,115,59000,10,1,0,0,1,黒,佐賀県,イカリクルマ工房
4138,315.2,45000,3,0,1,1,1,黒,福島県,トヨタカローラ福島 福島店
4139,157.9,26000,10,0,1,0,1,茶真珠,兵庫県,ジャックプレミアム東灘
4140,208.9,40000,6,1,1,1,1,黒,熊本県,レッドベアモーターズ
4141,114.8,100000,10,0,1,0,1,白,大阪府,Ｇａｒａｇｅ　ＣＲＯＳＳ　ＯＮＥ
4142,183.6,15000,10,0,1,0,1,灰,愛知県,アウトドアカスタム専門店　センチュリオン
4143,222.3,51000,8,0,1,1,1,銀,埼玉県,ナカジマ 春日部店　ＪＵ適正販売店
4144,159.9,70000,9,0,1,0,0,黒Ｍ,広島県,ピットイン鯉城商事 カージャンボ広島　五日市店
4145,154.4,71000,10,0,1,0,1,白真珠,愛知県,（株）山勝
4146,198.4,57000,7,0,1,1,1,薄茶,茨城県,茨城トヨタ自動車 つくば学園の森店
4147,113,121000,10,0,1,0,1,白真珠,千葉県,Ｒ９ＡＵＴＯ　自社ローン専門店
4148,208.6,15000,8,0,1,0,1,緑青,大阪府,Ｍ＆Ｇ　ＡＵＴＯ　ＳＥＲＶＩＣＥ
4149,187.5,32000,10,0,1,0,1,緑,愛知県,アウトドアカスタム専門店　センチュリオン
4150,398.1,8,1,0,1,1,1,薄緑,滋賀県,カスタムカー専門店　アタッカー
4151,383,19000,3,0,1,1,1,薄緑,北海道,オートバックスカーズ 西岡店／（株）北日本オートバックス
4152,129,115000,8,1,0,1,1,真珠白,兵庫県,ＣＣＫ
4153,138,32000,13,0,1,0,1,薄茶,福岡県,クロスフィールド　ＣＲＯＳＳ　ＦＩＥＬＤ
4154,168,79000,11,0,1,0,1,黒Ｍ,北海道,ｃａｒ　ｌｉｎｋｓ
4155,137.8,45000,11,0,1,0,1,灰,愛知県,アウトドアカスタム専門店　センチュリオン
4156,136.9,29000,13,0,1,0,1,薄茶,愛知県,アウトドアカスタム専門店　センチュリオン
4157,109.8,58000,9,0,1,1,1,赤,佐賀県,ＢＵＤＤＩＣＡ（バディカ） 久留米支社
4158,189,11000,3,1,0,1,1,赤,兵庫県,エーケージャパンオート　ＡＫ　ＪＡＰＡＮ　ＡＵＴＯ
4159,179,46000,4,0,1,1,1,黄,千葉県,ネッツトヨタ千葉 館山店
4160,89.2,52000,8,1,0,0,0,白真珠,千葉県,オリンピアオート 八街店
4161,176.9,34000,9,0,1,0,1,銀,東京都,ガリバー 先行登録店
4162,145,24000,7,0,1,0,1,黒Ｍ,愛知県,アップルワールド守山店
4163,98.9,67000,10,0,1,0,1,銀,茨城県,オートｉ
4164,198.7,14000,3,0,1,0,1,青,千葉県,サンビームインク　株式会社
4165,147.8,61000,7,0,1,1,1,銀Ｍ,長崎県,トヨタカローラ長崎 佐世保大塔店
4166,184.8,41000,10,1,1,1,1,茶真珠,新潟県,オートパーク 桜木店
4167,194,21000,3,1,1,1,1,赤Ｍ,埼玉県,クローバーランドカーズ 本店　ＪＵ適正販売店
4168,199.9,15000,3,0,1,0,1,黒,滋賀県,ネッツトヨタびわこ（株）ＷＯＯＤＹ＋Ｐｌｕｓ
4169,106.1,60000,10,0,1,0,1,茶,北海道,室蘭ダイハツ販売
4170,129.8,45000,8,0,1,0,1,真珠,佐賀県,ＢＵＤＤＩＣＡ（バディカ） 久留米支社
4171,211.6,20000,3,0,1,0,1,赤Ｍ,千葉県,株式会社ＳＡＫＩ
4172,39.8,65000,22,0,0,0,1,薄青Ｍ,埼玉県,Ｃａｒ　Ｓｈｏｐ　Ｆｒｏｎｔｉｅｒ
4173,143.9,5000,13,0,1,0,1,薄茶,愛知県,アウトドアカスタム専門店　センチュリオン
4174,97.6,47000,9,0,1,0,1,赤ＭＭ,広島県,広島トヨタ自動車 西条店
4175,156,54000,6,0,1,1,1,黄,埼玉県,ユーパーク スクウェアー店　ＪＵ適正販売店
4176,89.1,72000,11,0,1,1,1,黄,岐阜県,モーターネット 岐阜店
4177,94.8,69000,9,0,1,0,1,白真珠,千葉県,Ｖａｌｕｅ　Ｏｎｅ　バリューワン 千葉店
4178,46.7,51000,20,0,1,0,1,銀Ｍ,大阪府,有限会社　大喜自動車
4179,39.8,67000,16,0,1,0,1,灰Ｍ,新潟県,Ｃｉｅｌ　ａｕｔｏｗｏｒｋｓ　シエルオートワークス
4180,89.8,74000,10,0,1,0,1,赤,福岡県,ＢＵＤＤＩＣＡ（バディカ） 福岡南支社
4181,115,43000,8,0,1,0,1,黄,埼玉県,ＨＡＮＡＭＩ
4182,281.4,552,2,0,1,1,1,青灰,長野県,長野トヨタ チューカーボックス若槻店
4183,94.8,61000,9,0,1,0,1,白真珠,新潟県,株式会社　臨済
4184,159.8,47000,4,0,1,1,1,紺Ｍ,静岡県,ＫＯＷＡ　静岡県東部自動車販売協会加盟店
4185,179.6,40000,4,0,1,1,1,Ｍ,千葉県,株式会社ＳＡＫＩ
4186,188,34000,4,1,1,1,1,黒,東京都,株式会社Ｔａｋｅ　Ｕｐ
4187,190,13000,5,0,1,0,1,真珠白,山梨県,ウォール中古車買取センター甲府昭和インター店
4188,135,63000,8,0,1,0,1,黒Ｍ,鹿児島県,交伸自動車
4189,130,58000,8,0,1,1,1,黒,埼玉県,ＡＺ　ＧＬＯＢＡＬ（ＪＵ適正販売店）
4190,109.8,33000,9,0,1,0,1,黄,山梨県,ＢＵＤＤＩＣＡ（バディカ） 甲府石和支社
4191,140,73000,8,0,1,1,1,銀,福岡県,愛車買取りセンタービッグ（Ｂｉｇ）
4192,134.8,79000,6,0,1,0,1,銀,青森県,テクノオートリアル 八戸沼館店
4193,154.5,67000,7,0,1,1,1,真珠,埼玉県,ユーパーク スクウェアー店　ＪＵ適正販売店
4194,269.8,1000,2,1,1,1,1,白真珠,岐阜県,（株）ダイワオート
4195,227.5,15000,4,0,1,0,1,白真珠,福井県,ネッツトヨタ福井 音楽堂いちばん店
4196,59.6,77000,11,0,1,0,1,青,鹿児島県,株式会社奄美マイカーセンター
4197,109.8,47000,7,1,1,0,1,黒Ｍ,茨城県,（株）オリエントジャパン
4198,220.9,20000,4,0,1,0,1,緑,山口県,トヨタカローラ山口 下関マイカーセンター
4199,140.9,46000,9,0,1,0,1,黒Ｍ,長野県,長野トヨタ チューカーボックス上田店
4200,209.8,22000,3,1,1,1,1,薄緑,岐阜県,コバックカーズ 岐阜店
4201,175.6,9000,5,0,1,0,1,白,静岡県,ネッツトヨタ静岡（株） 清水店
4202,99.8,79000,10,0,1,1,1,黒,香川県,ＢＵＤＤＩＣＡ（バディカ） 高松支社
4203,87,94000,11,0,0,1,1,黄,神奈川県,ムラトミ 圏央相模原店
4204,147.4,81000,3,1,1,1,0,深灰Ｍ,埼玉県,Ｋ－ＳＴＹＬＥ　（株）フリースタイル
4205,46,78000,19,0,1,0,1,緑,兵庫県,Ｒｅｄ　Ｇａｒａｇｅ　レッドガレージ
4206,141,71000,5,0,0,1,1,薄茶,千葉県,Ａ．Ｓ．オートカンパニー
4207,172,29000,8,0,1,1,1,赤黒II,新潟県,ナラインターナショナル
4208,134.3,40000,7,0,1,0,1,真珠,愛媛県,トヨタカローラ愛媛（株） 中央通店
4209,119,28000,8,0,1,0,1,真珠,大阪府,株式会社ティーオート　おーとらんど深井駅前店
4210,119.8,60000,11,0,1,1,1,黄,兵庫県,ＢＵＤＤＩＣＡ（バディカ） 姫路支社
4211,110.5,52000,11,0,1,1,1,真珠,埼玉県,ＵＳＭＡＮ　ＴＲＡＤＩＮＧ
4212,189.4,37000,6,0,1,0,1,真珠Ｍ,北海道,函館トヨペット（株） ＢｅＭａｘ石川店
4213,89.9,91000,10,0,1,1,1,青Ｍ,大阪府,Ａｕｔｏ　ＷｉｎＸ　オートウィンクス
4214,123.5,53000,8,0,1,0,1,赤Ｍ,山形県,トヨタカローラ山形 赤湯店
4215,215,29000,2,0,1,1,1,緑,宮城県,Ｇａｒａｇｅ　Ｍｏｔｉｏｎ
4216,107.5,28000,8,1,1,0,1,銀Ｍ,兵庫県,兵庫トヨタ自動車（株） トヨタマイカーランド加古川
4217,127,41000,7,1,1,0,1,紫,群馬県,株式会社Ｖ．Ｉ．Ｃ．Ｃｏ．Ｌｔｄ
4218,145.3,34000,7,0,1,0,1,黒Ｍ,和歌山県,ネッツトヨタ和歌山（株） 有田店
4219,98.9,40000,10,0,1,0,1,銀Ｍ,埼玉県,レイラカーズ 岩槻１２２号店
4220,247.1,20000,4,0,1,1,1,赤灰Ｍ,徳島県,徳島トヨペット Ｕ－Ｃａｒマルシェ北島
4221,135,51000,8,0,1,0,1,紫,埼玉県,ＡＺ　ＧＬＯＢＡＬ（ＪＵ適正販売店）
4222,196.5,27000,4,0,1,1,1,銀Ｍ,和歌山県,トヨタカローラ和歌山 御坊店
4223,207.8,17000,4,1,1,1,1,真珠白,岐阜県,コバックカーズ 岐阜店
4224,159.9,81000,3,1,0,1,1,黒,山梨県,フェニックス　山梨笛吹店
4225,110.6,66000,9,0,1,0,1,黒Ｍ,福井県,大陽自動車
4226,133.5,59000,8,0,1,0,1,濃紫,山口県,トヨタカローラ山口 Ｕ－Ｃａｒ－ＰＡＲＫ「ａｔｔａ！」ときわ
4227,39,88000,14,0,0,0,0,銀,茨城県,ＱＡＳＷＡＩＮＴＥＲＮＡＴＩＯＮＡＬ株式会社
4228,236.5,36000,2,0,1,1,1,黒,香川県,有限会社　オートマックス
4229,90.5,97000,9,0,1,0,1,青Ｍ,愛知県,（有）鈴正自動車販売
4230,160,48000,6,0,1,0,1,赤Ｍ,滋賀県,トヨタカローラ滋賀（株） Ｕ－ＢＯＯＴＨ　草津
4231,144.5,30000,5,1,1,0,0,白真珠,千葉県,自社ローン・自社リース取扱店ＣＡＲＭＡＸ（カーマックス）
4232,239.7,8000,2,1,1,1,1,薄緑,東京都,サーティー ＴＨＩＲＴＹ西東京
4233,135.5,64000,7,0,1,0,1,黒Ｍ,千葉県,千葉トヨタ自動車 アレス市原
4234,163.1,68000,5,0,1,1,1,銀Ｍ,静岡県,ネッツトヨタ静岡（株） Ｕ－ＴＯＷＮ富士
4235,209.8,12000,3,1,1,1,1,薄緑,岐阜県,コバックカーズ 岐阜店
4236,80,105000,10,0,1,1,1,赤Ｍ,愛知県,アップルワールド守山店
4237,149.9,38000,7,0,1,0,1,黄黒II,新潟県,エッセンシャルオート
4238,237.9,7,1,0,1,1,1,黒,石川県,古城モータース 石川白山店
4239,89.9,78000,11,0,1,0,1,茶真珠,愛知県,（株）サンセブン　車のオアシス
4240,149.8,43000,6,0,1,0,1,黄,福岡県,ＢＵＤＤＩＣＡ（バディカ） 福岡南支社
4241,189.8,69000,4,0,1,0,1,黒,青森県,ＴＡＸ　ＣｏｗＣｏｗ　シャドー
4242,123,83000,10,0,1,1,1,青,熊本県,ドリームオートガレージ
4243,236,8000,3,0,1,0,1,白真珠,埼玉県,クローバーランドカーズ 本店　ＪＵ適正販売店
4244,95.2,85000,10,0,1,1,1,黒Ｍ,岐阜県,モーターネット 岐阜店
4245,148.3,49000,7,0,1,0,1,緑,秋田県,Ｈｏｎｄａ　Ｃａｒｓ　秋田中央 Ｕ－Ｓｅｌｅｃｔ中野
4246,123,56000,9,0,1,0,1,真珠白,兵庫県,ユーエー・オートサービス
4247,84.2,109000,8,0,1,0,1,赤Ｍ,和歌山県,ネッツトヨタ和歌山（株） 大浦店
4248,107.8,74000,8,1,1,1,1,黒,愛知県,コバックカーズ 一宮店
4249,55.6,51000,13,0,1,0,1,銀Ｍ,千葉県,Ｃｌｉｍｂ（クライム）
4250,205.8,38000,3,1,1,1,1,灰,愛知県,コバックカーズ 豊田高原店
4251,292.9,10000,1,0,1,1,1,黒,愛知県,ホーメイ・オート
4252,100,74000,10,0,1,0,1,黒,福岡県,カーシティコウダ
4253,169.8,48000,8,0,1,0,1,白真珠,茨城県,ＢＵＤＤＩＣＡ（バディカ） ひたちなか支社
4254,180.8,32000,6,0,1,1,1,紺ＭＭ,静岡県,（株）トヨタユーゼック　カーロッツ浜松
4255,249.5,32000,4,0,1,1,0,緑,宮城県,（有）ジェネシス
4256,199.9,45000,3,0,1,0,0,真珠,埼玉県,ＣＡＲ　ＣＯＬＬＥＣＴＩＯＮ
4257,109.9,36000,10,1,1,0,1,赤Ｍ,秋田県,ＣＡＲ　ＣＩＴＹ　ＡＫＩＴＡ　エスエム自動車商会 元清水店
4258,109.4,37000,10,0,1,0,1,赤Ｍ,栃木県,（株）ホンダカーズ坂戸 オートガーデン佐野　越名店
4259,255.9,5000,4,1,0,1,0,薄緑,新潟県,フェニックス　新潟上越インター店
4260,119.8,72000,8,0,1,0,1,赤Ｍ,滋賀県,武田オートサービス株式会社　フラット７栗東湖南インター
4261,278,17000,2,0,1,1,1,真珠Ｍ,福岡県,ｔｒｉｇｇｅｒ
4262,235,72000,2,0,1,1,1,白真珠,東京都,株式会社Ｔａｋｅ　Ｕｐ
4263,261.3,5000,2,1,1,1,1,薄緑,兵庫県,（株）あっぷる　関西　姫路太子店
4264,269.6,4000,1,1,1,1,1,薄緑,埼玉県,Ｚ　ＭＯＴＯＲＳ
4265,39,90000,18,0,0,0,1,銀,宮城県,アイザック
4266,252.5,24000,3,0,1,1,1,青灰,和歌山県,トヨタカローラ和歌山 御坊店
4267,62.9,100000,13,0,1,0,1,黒,福島県,アクア郡山 大槻店
4268,153.8,31000,5,1,1,0,1,薄茶,岐阜県,コバックカーズ 岐阜店
4269,278.9,26000,3,0,1,1,1,灰濃,青森県,ネッツトヨタ青森 ＴｗｉＮｐｌａｚａ青森本店
4270,277.7,10000,1,0,1,1,1,白真珠,埼玉県,船津自動車販売　所沢三芳店　ＪＵ適正販売店　Ｋ－ＳＴＡＧＥ２７２
4271,197.3,33000,5,0,1,0,1,銀Ｍ,北海道,札幌トヨタ自動車（株） Ｔ－ＺＯＮＥ南郷
4272,155.9,59000,5,0,0,0,0,赤,長野県,フェニックス　長野篠ノ井店
4273,159.9,68000,7,0,1,1,1,白真珠,長崎県,フレスカー 大村店
4274,65,66000,13,0,1,0,1,真珠紫,茨城県,オールドリーム
4275,267.7,16000,4,0,1,1,1,薄緑,福島県,トヨタカローラ福島 喜多方店
4276,146.3,52000,7,0,1,0,1,白真珠,和歌山県,ネッツトヨタ和歌山（株） 岩出店
4277,150,42000,7,0,1,0,1,茶真珠,埼玉県,Ｐｏｋａｌ　ＡＵＴＯ
4278,89.8,92000,10,0,1,1,1,青,宮城県,ＢＥＳＴ　ＣＡＲ　ＳＨＯＰ　ｔｅａｃａｒ’ｓ閖上
4279,160.8,53000,7,0,1,1,1,真珠白,千葉県,ダイハツ千葉販売 沼南店
4280,104.8,72000,10,0,1,0,1,青,愛媛県,ＢＵＤＤＩＣＡ（バディカ） 西条支社
4281,99.9,54000,10,0,1,0,1,黒Ｍ,埼玉県,カーハイエスト
4282,139.8,43000,8,0,1,0,1,赤,愛媛県,ＢＵＤＤＩＣＡ（バディカ） 西条支社
4283,81.7,92000,10,0,1,0,1,赤ＭＭ,大阪府,大阪トヨペット（株） 泉北八田店
4284,78,126000,11,0,1,1,1,黄,埼玉県,ＳＴＧ　カーハウス埼玉
4285,126,68000,9,0,1,0,1,青Ｍ,広島県,広島トヨタ自動車 広島北店
4286,289,17000,2,0,1,1,1,黒,秋田県,（株）ガレージＫＥＮ
4287,172.4,27000,7,0,1,1,1,赤Ｍ,千葉県,千葉トヨタ自動車 アレス若松
4288,119.5,78000,6,0,1,0,1,緑Ｍ,北海道,トヨタモビリティ釧路 ピッカー昭和店
4289,60.8,65000,11,0,1,0,1,黒紫Ｍ,愛知県,堀場石油株式会社
4290,85.8,137000,9,0,1,1,1,紫黒白,愛知県,カーキス中川昭和橋通店
4291,258.8,6000,4,0,1,1,1,II,山形県,トヨタカローラ山形 山居町店
4292,107,45000,9,0,0,0,1,赤Ｍ,茨城県,日巨株式会社　ＮＫ－１　普通自動車専門店
4293,137.8,45000,7,0,1,0,1,真珠白,山梨県,日産プリンス山梨販売 Ｕカー美術館通り貢川店
4294,268.9,2000,1,1,1,1,1,青,徳島県,あっぷる関西　徳島藍住店
4295,209.1,12000,2,1,1,0,1,灰,兵庫県,（株）あっぷる　関西　神戸西店
4296,168,37000,7,0,1,0,1,緑黒II,長野県,マツダオートザム上田　（株）フジカーランド上田
4297,148.6,67000,7,0,1,0,1,赤黒II,徳島県,徳島トヨペット マイカーステージ
4298,38.9,51000,16,1,1,0,1,緑,愛知県,（株）オートタウン犬山 小牧中央店
4299,245.9,33000,2,1,0,1,0,薄灰青,富山県,フェニックス　北陸富山店
